Time,H_ppm,W
1.027335639520239e-12,2.465620954854557,0.0250548676000943
1.027438373084191e-08,2.465617460144672,0.0250548676000943
1.1300794768286581e-07,2.4655825133975746,0.0250548676000943
4.383625388018279e-07,2.4654718414328944,0.0250548676000943
1.1345336263679984e-06,2.4652350508672853,0.0250548676000943
2.436811730519372e-06,2.4647921681956957,0.0250548676000943
4.760527176916538e-06,2.464002122154724,0.0250548676000943
8.863027655081729e-06,2.462607960312022,0.0250548676000943
1.6361628358373842e-05,2.4600618641814065,0.0250548676000943
3.977461747883234e-05,2.452130159297677,0.0250548676000943
5.2157211276574844e-05,2.447946281142385,0.0250548676000943
6.453980507431735e-05,2.4437700039389547,0.0250548676000943
7.692239887205986e-05,2.4396013119053204,0.0250548676000943
0.00010114820863467575,2.431467386349034,0.0250548676000943
0.00012537401839729165,2.4233623251769543,0.0250548676000943
0.00014959982815990756,2.4152860158333365,0.0250548676000943
0.00017382563792252346,2.4072383416402805,0.0250548676000943
0.00021018379648485907,2.395213857179586,0.0250548676000943
0.00024654195504719467,2.3832532300359186,0.0250548676000943
0.000305600845268199,2.363959956010805,0.0250548676000943
0.0003646597354892034,2.344832578175075,0.0250548676000943
0.0004237186257102077,2.3258695125232003,0.0250548676000943
0.0004827775159312121,2.307069194175388,0.0250548676000943
0.0005849348694152742,2.2749289649966853,0.0250548676000943
0.0006870922228993364,2.2432631737331152,0.0250548676000943
0.0007892495763833986,2.2120640816162527,0.0250548676000943
0.0008914069298674608,2.1813240950738795,0.0250548676000943
0.000993564283351523,2.151035763230516,0.0250548676000943
0.001166423517899689,2.100793511543993,0.0250548676000943
0.0013392827524478551,2.0517890153900877,0.0250548676000943
0.0015121419869960212,2.0039888284005083,0.0250548676000943
0.0016850012215441873,1.9573605437824813,0.0250548676000943
0.0018578604560923534,1.9118727538707918,0.0250548676000943
0.0020307196906405194,1.8674950146185254,0.0250548676000943
0.0022035789251886855,1.8241978116667297,0.0250548676000943
0.0023764381597368516,1.781952526923133,0.0250548676000943
0.0027234242034435956,1.700216138797938,0.0250548676000943
0.0029475922016614937,1.6495044363139706,0.0250548676000943
0.0031717601998793917,1.6003706908037587,0.0250548676000943
0.0033959281980972898,1.5527619545321705,0.0250548676000943
0.003620096196315188,1.5066272805204752,0.0250548676000943
0.003844264194533086,1.461917653108377,0.0250548676000943
0.004068432192750984,1.4185858924220738,0.0250548676000943
0.004292600190968882,1.3765865598360576,0.0250548676000943
0.0047444483972644445,1.2958031120502507,0.0250548676000943
0.005054324528939983,1.2432530518555027,0.0250548676000943
0.005364200660615521,1.1929034949139934,0.0250548676000943
0.005674076792291059,1.144656812674076,0.0250548676000943
0.0059839529239665975,1.0984201466154957,0.0250548676000943
0.006293829055642136,1.0541051216985542,0.0250548676000943
0.006603705187317674,1.0116276052462552,0.0250548676000943
0.006913581318993212,0.9709074877613173,0.0250548676000943
0.0072234574506687505,0.9318684665836475,0.0250548676000943
0.007762606181672967,0.8677378829082418,0.0250548676000943
0.008301754912677182,0.8081191205388547,0.0250548676000943
0.008840903643681397,0.7526817224768257,0.0250548676000943
0.009380052374685612,0.7011211326343443,0.0250548676000943
0.009919201105689827,0.6531564855463398,0.0250548676000943
0.010458349836694043,0.6085285735600959,0.0250548676000943
